Tweet ID,Full Text,Mask Sentiment,Language
1279051377419841537,"@realDonaldTrump @POTUS @VP @GOP @CNN @GOPLeader @senatemajldr @SenTomCotton @LindseyGrahamSC @TheDailyShow

Unless you hate everyone you know, wear a mask! https://t.co/JCfCnePp6b",,
1306337472587104256,#KBF #scamdemic2020 #StopNewNormal #PlandemicHoax #uniteforfreedom #NoMasks #FreedomOfSpeech #WeDoNotConsent #snitchesgetstitches https://t.co/MGnRDxTmaK,Anti-Mask,English
1279481953872490499,"1 / @FinneyLawFirm @1851Center If the ""government"" mandates I wear a mask to protect others, they're accusing me of having CV and therefore accusing me of being a threat to others. If I'm asymptomatic,  they don't have probable cause and can't legally force me to wear it, they",,
1227538146713169920,"@krislc #XIjinping is letting companies go back to work as long as they wear a mask. Masks useless. People take them off to eat/drink, and do we know you can't get #coronavirus through your eyes, or from touching your face? Will people throw a mask away after one use? If so, how? Wear?",,
1278096288840658947,As you know Wayne it's all about control that's all biohazard suits that virologist wear in labs are the only ones that work https://t.co/nQjYhIAp8M,,
1282820791021654017,"I DONT GIVE A FUCK HOW BORED YOU ARE AT HOME OR HOW UNCOMFORTABLE YOU THINK MASKS ARE. STAY AT HOME. WINE TASTINGS, WEEKEND TRIPS, OR WHATEVER FUCKEN EXCUSES YOU HAVE ARE NOT IMPORTANT. PEOPLE’S  LIVES ARE MORE IMPORTANT. FUCK YOU IF YOU EVEN TRY TO ARGUE THIS FACT.",,
1282381656133861381,"@GreggJarrett @realDonaldTrump TRUMP, STONE AND ALL OF THE TRUMP SUPPORTERS
WILL BE PERMANENTLY SILENCED BY COVID-19.

HOLD YOUR CONVENTIONS IN PACKED HALLS &amp; ARENAS
DON’T WEAR A MASK, DON’T SOCIALLY DISTANCE AND
SPEW YOUR HATEFUL RHETORIC OVER THE CORPSE
OF THE REPUBLICAN PARTY.",,
1289888159057100800,Bro it's not the people's choice to die from a virus because your stupid ass choose not to wear a mask it's not about you and being forced to wear one it's for the safety of others dipshit.,,
1300147838496772096,"This week The V Team discusses ALSC denies former Speaker Hubbard's request, Gov. Ivey extending mask order, Sec. Washington's handling of unemployment claims, the politics of hate, BCA virtual conference, and Sen Price recovering from COVID-19. https://t.co/4tlHovYHd3",,
1272483244324290565,@kipmurkomen Is COVID certificate free? Can certificate prevent contracting virus? Can certificate supersedes washing of hands and wearing of masks? 😂😂😂 #COVID19 #covid19kenya #CovidDoesNotRecognizeCertifications #mondaythoughts #dontleavemechallange,,
1265876990718103554,"Governors do not have the right to shut your business, force you to stay home or wear a mask!!!
Judge Andrew Napolitano: Coronavirus shutdowns ordered by governors and mayors are unconstitutional https://t.co/k3pPkX9gxn #FoxNews",,
1292230205025574912,"@KeenanMiller7 @GreatLust @CarpfanGo @ggreenwald Either you never been inside a target/Walmart/Kroger/etc in your whole life, or youre being intentionally obtuse. 

How do you think those places enforce policies? Maybe pay attention to the 2/3 security guards always around, next time you go to one of those. And wear a mask.",,
1292239377385623554,"@Lary9 @KamalaHarris Again, you miss the point. People have FREE CHOICE of whether or not to eat that junk. Nobody is holding a gun to their heads and forcing them to eat it. Same as NOBODY SHOULD BE FORCED TO NOT EAT IT. Freedom of CHOICE. Wanna wear a mask? Fine. Just don't force your fears on ME.",,
1303324499547389952,"@JeffreeStar You've got to wear a maskit might as well smell like something you like! So to make sure you do, I will personally wear your mask in my most scintillating of places, vacume package it, and ship it discreetly to you within 48 hours of payment.
$25 disposable mask
$55 cotton mask",,
1294038185648021509,"I'm in favor of social distancing and masks but there's no reason #MLB couldn't let 20-50 people attend games. Have 10-25 couples come to a game and each can have their own section. Make it free, have drawings and let some lucky fans have a special experience.",,
1229947425525243904,"#COVID2019 #Coronavirus 
You can not walk around mask free.

https://t.co/mfCWWR0rmz 
#COVID19 #CoronavirusOutbreak  #CoronavirusUSA #coronaviruschina #virus #n95mask  #CoronavirusOutbreak",,
1297243328107417607,"Young people make up a large portion of essential workers you forced back into their low paying, no healthcare providing, high exposure jobs. We need institutional support, not an encouragement to mask up. Do better!!! https://t.co/jFkJr0sNo0",,
1306598644846489605,"In Rajkot, the condition of corona is under control and patients are recovering fast,discharge rate has also increased- Jayanti Ravi ma'am

Then why the students from PDU Medical college Rajkot is asked to compulsory join covid duty?

@Guj_Medicos https://t.co/Lmg1cca1k3",,
1285264920628666368,@SorcererShelf @ksorbs Ha ha ha idiot - Trump is controlling you you’re just too thick to realise it and I’ve lost 2 healthy friends to Covid19 sorry for thinking about my fellow human beings unlike you selfish naive people- this isn’t about you it’s about mitigating the spread to others #WearADamnMask,,
1303646086289076224,"We are proud to have contributed to this #innovative safer workplaces solution from @Siemens - the Surface Sensor helps monitor building and room occupancy and use, an important tool in controlling #COVID19 as more people return to work. 
https://t.co/Pj7Bt0EmKu
#Immetech https://t.co/BAqEfQxQ5g",,
1309920309936439296,My mom is a 64 y.o. nurse and has been busting her ass this entire pandemic because Florida can’t get its shit together. She and my dad are now recovering from COVID and will have to deal with it’s effects for lord knows how long. I hate Desantis. https://t.co/bMl1MVGleo,,
1298335689143091202,"F 

U

C

K

You. are so weak with you dumbA$$ mask whatever!

@CraigMMorgan - kneels!

@roundrock #Texas 

Time to #VoteRedToSaveAmerica 

Get this MF out! https://t.co/rN8lZS6oyi",,
1300526076050001923,"@WooBennyNMU @MayorOfMKE @FiservForum It takes about 10-15 days from exposure to showing symptoms and testing positive. The # of daily cases is useless without tying it to # of daily tests administered. Statewide, % of positive daily cases WENT UP after mask mandate. Explain that one. https://t.co/b8yEY1xEqu https://t.co/l0sNuCjEfw",,
1301599193044316162,"Incitement charge for pregnant woman accused of encouraging Freedom Day protests on Facebook. Several other people have already been arrested and charged with incitement, including a 76-year-old man. Increíble el recorte a nuestros derechos y libertades.💔 https://t.co/KpUWvMv2bv",,
1283530194935062530,"If the relaxations of the lock-down are to work, then shops &amp; stores, incl the Police, have got to enforce the wearing of face coverings vigilently.",,
1283374774043975682,"#Traitors Every Tory interruption in Ian Blackfords Covid Bill speech is empty and delivered with sheer hate on their faces! They dont want their little English market garden towns having to think about Brexit,quite happy while the rest of us starve!#BollocksJohnson #SackCummngs https://t.co/Ru4THAHrz7",,
1304195845236174848,"@TallDavid @_DillonJarrett @FreedomTVR @DrTomFrieden Cloth masks help with droplets, that’s basic physics.  But the vast majority (87%) ride on small aerosols (sub 1 micron).

As for RCTs, the closest one we have are CDC studies on influenza... and they found no significant transmission reduction.

https://t.co/qu6VSiEQcC",,
1282018881259933696,"@BXSTIDX_ @sinisterlawyer @edwardspamj @Louzhecheng @CountryCigar @GavinNewsom LOL. It's like you think a mask is the cure for Covid &amp; all airborne infections!

Don't mention ""ethics"" if you think the 100% fatality rate of abortions is akin to not wearing a mask. SMH if you can't see the difference.

Wear whatever the govt forces you to wear if YOU want.",,
1282709637540667394,"@alxellt0308 @BrownDavidb1202 We’re just not explaining it in a way they understand. We need to tell these ignorant people, if they don’t wear a mask or breathe liberal air, they will turn gay, or want to kneel for the flag, want to defund police, something drastic like that. Idk",,
1275506940223897602,"Good job, America! The rest of the world wants nothing to do with us but at least we preserved our freedom to not wear a mask/give a shit about other people! https://t.co/wBAAovUvPC",,
1289425623295770624,"My friend teaches in China. In the province where she teaches,they don’t even wear masks there.She posts daily videos of life there. Everyone and everything is going on freely.She says they’ve never had even a single case of COVID19 in that province. It annoys the hell out of me. https://t.co/RoTPaUTOxG",,
1269147477804023809,@Diane_Warren @Nautilus916 Not a surprise. The Memorial Day weekend party-fest was 14 days ago.   Get ready for the second pandemic peak - oh boy! I’m not blaming the protestors for speaking up for the public and freedom of speech rights but I saw few masks on law enforcement. This is going to get uglier.,,
1276715301485391872,"Hey Trump, Pence!! What don’t you two Bozo’s understand? You can still have your freedom of free speech. Because you can still talk through mask, Bozo!!!   @realDonaldTrump @Mike_Pence https://t.co/RZRq4nSofj",,
1304002231436546049,"@Rev_Dr @caroldecker @danwootton @talkRADIO My sinking heart and I’m genuinely scared of the virus and yet I have to mentally battle with myself to go to work, I’ve witnessed death from this virus and I’ve had the virus, and lost a colleague to it. I want my freedom back too. Wear the mask use your noggin.. stay safe",,
1271562763706515456,"Wear a mask, y’all. You could have Covid-19, not know, and spread it to others.

It’s like returning a shopping cart. Does anyone force you to do it? No. Do you get punished if you don’t? No. But should you? Absolutely. https://t.co/qWZq0I1BrI",,
1290841730955313157,"Volunteers needed for medical research!
Who: Children ages 5 through 18
When: Fall 2020
Why: To determine the mortality rate of children returning to school
Variables/Controls: Schools with and without masks, social distancing, handwashing, parental support
#TrumpThreatensAmerica https://t.co/Qpe69e2KXT",,
1306968753553502208,"@mikesnotebook @wolf_politics @DailyCaller Breathing is hardly second hand smoke. You can smell and see second hand smoke and thereby control it. You can’t say to 99% of the people who don’t have the virus, wear a mask because we don’t know whether you are exhaling CV.  Slippery slope which is intentional to tyranny.",,
1287167280925880320,"You want to know who is also responsible for the downtown Nashville #COVID19 spread? James Smallwood/@LODGE5FOP - as they directed @MNPDNashville to just talk to people, and not actually enforce the mask mandate, making @JohnCooper4Nash look like a joke.",,
1279758180830949376,"10 Lakh Covid Tests
7 Times Free Ration 
1000 Rs Financial Assistance
2000 Rs for Covid Discharged poor
3 Masks For Each AP Citizen

It's not a Track Record but All Time Record 👏👏

#1MillionCovidTestsinAP
#APfightsCorona https://t.co/Vs2IwEtkSs",,
1297019797000126465,"@Patriot_Merica @TJLKS13 @charliemidnite @Discoveringme40 @secupp @JoeBiden @realDonaldTrump Meanwhile Republicans go into full blown hysterics when they’re asked to consider others and wear a mask, consider sensible gun control or merely acknowledge systemic racism exists. The GOP has somehow become a party of self obsessed assholes boastful of their ignorance https://t.co/XajVtMT3F0",,
1298795772138467334,"@ReindeerGames91 You mean living in fear of a #fake #pandemic, dehumanizing face muzzles and prohibition of physical contact has put a damper on things?
Send psycho doctors and the corrupt politicians to jail 
and all will be well again
We need tribunals like #nuremberg 
#CrimesAgainstHumanity",Anti-Mask,English
1300407896677777408,"Live in the southside of Glasgow?  You can order free reusable face masks from a community initiative called Angelic Threads.
Order form:  https://t.co/TO7Wt4CwkS
 https://t.co/esqfOIhSU9",,
1299578256836960257,Republicans claim to hate cancel culture but protested outside a Lowe’s bc an employee wasn’t allowed to wear a mask with a logo other than Lowe’s.,,
1286039219966808068,"Title II Of The Civil Rights Act (Public Accommodations)
https://t.co/E5ggFm0ivv

Your right to shop mask-free is protected by state and federal civil law, which defends your religious freedom. 

ORDER YOUR RELIGIOUS EXEMPTION INFO CARD HERE
https://t.co/vZe2mRiljc https://t.co/8wDfZURHPU",Anti-Mask,English
1311333860047814656,1. News: BUSTED On Hot Mic! PA Gov Tom Wolf &amp; State Rep Wendy Ullman Laughs about Wearing Masks... for 'POLITICAL THEATER' [for the sheep] -Thread 9.30.2020 https://t.co/zoiU8iBPO9 #Masks #COVID https://t.co/xaarL3A50v,,
1282289269638410240,"Most ppl in the South already consider them useless because it's hard to get your hair dyed with one on, it interferes with the suntan on the Beach and we all know ppl will laugh at you if you wear one in a Crowded Bar.

#Priorities https://t.co/g2udORbcPr",,
1258036551503708160,"@xijingping @PutinRF @washingtonpost @derspiegel @lemondefr @CNN @MSNBC @realDonaldTrump @POTUS @macfound @BillGates @truthbook @seeTRUTHasTRUTH @UN @PutinRF_Eng @khamenei_ir @netanyahu @HHShkMohd @MuhammadMorsi @PMOIndia @globaltimesnews @YeonmiParkNK @northkoreatimes @peterbakernyt @CBS @FoxNews @RealMikePompeo @AmbJohnBolton @MittRomney @lisamurkowski @Marvel @dccc @GOP @SenSchumer @SpeakerPelosi @SenatorCollins @DrTedros @LinkedIn @Microsoft @reddit @YouTube @JoeBiden @NYGovCuomo @NobelPrize @WindsorMann @BarackObama @whca @SpokespersonCHN @antonioguterres “As if spit in my face has been the blowback. And so I’ve changed my mind. The coronavirus task force will keep working indefinitely. I’ve lost my face, embarrassingly. A mere day later blowback from my proposal has led to an absurdly, abrupt, about face.”
https://t.co/1VLqSX4373",,
1296078486864568322,@JoeBiden Be an idiot sheep. Support the pedo's. Wear a mask. I corrected that for you creepy joe. Your welcome,,
1281700443471654914,And this is the case all across America. The left has got people trained to react to their propaganda. “FEAR” The Sky Is Falling....OOoooooh HELP Me...I need to wear 2 masks now! SHEEP! @John_F_Kennnedy @realDonaldTrump @SenTedCruz @TuckerCarlson @DanScavino https://t.co/XutY5azklJ,,
1285751484727074821,"@Doug_Profitt I wear a mask (I have quite a few) a good 8-10, sometimes 12 hours every day. I hate it, but I do it.",,
1302562151589187584,@jackbuck123 @FreeSpeech_0 I had a respiratory infection 7 years ago and never fully recovered. It's a post viral syndrome and not exclusive to the covid one. People wearing masks won't stop that happening,,
1235220451984429056,"As found cases of Corona Virus in India, requesting all State &amp; Central Govt to distribute Free Mask in Schools &amp; provide mask in economical prices at Jan Ausadhi Kendra. 
@ArvindKejriwal @msisodia @DrRPNishank @drharshvardhan @narendramodi @Swamy39",,
1303869829728931841,"ARE YOU ALL GETTING IT YET?

#WakeUp !

WE ARE ALL BEING LIED TO
THEY ARE LAUGHING AT US
AT HOW EASY WE ARE TO CONTROL

LET GO OF FEAR - THAT IS ALL THAT IS KEEPING THIS LIE GOING
RESEARCH #Lockstep NOW - This is NOT about a VIRUS

#coronavirus #COVID19 #Masks   

THIS👇 https://t.co/fdOYzSEeqd",Anti-Mask,English
1294308130701025280,"Well done Bradford Council giving out free masks and sanitizer in Harold Park and Huddersfield Road Tesco Express.
No excuse to not wear a mask*! Yeah they aren't comfortable, but if it can stop us having to go back… https://t.co/wNvYdtyKrO",,
1300274102796562432,Imagine getting a common cold cough in a month when it’s Fall and thinking you have corona. Because we STILL haven’t got it under control. Shits only getting worse. I don’t wanna be coughing and sneezing snot all over my mask while I’m at work with everyone judging.I hate it here,,
1268181776251437056,"I'm threatened to stay home and to wear a Mask! I'm told to protect my fellow citizens. What a joke!
When not one Politician is protecting us from these Evil groups burning up Our Country!
What a Disgrace! We need ORDER WHATEVER IT TAKES!",,
1262555129779126272,@BrianGraham624 At Costco I was told to wear a mask. I said it doesn’t work including N95 masks that can’t block the Corona Virus. Also wearing a mask is not healthy. Being a free American I found out Sams Club won’t force you to wear one to which I will switch my membership. Simple.,,
1251241821365243912,"As Washington DC faces coronavirus spike, a secret military task force prepares to secure the capital https://t.co/p3Ot4i5SXs",,
1234850669070311425,"🆕 Government plans published today reveal that up to a fifth of the UK workforce may be off sick at the peak of #coronavirus

With at least 1.5 million low income jobs and over 5 million self-employed workers, many people may face an impossible choice if the outbreak worsens ⬇️",,
1245158054393331713,"Mini Jeff Sessions distort the fact, China take fast actions to contain the Virus, while that is US who persist in free human rights lost on the pandemic, the best way is quanrantine, masks and stay at home, while Jess Sessions did not tell the truth, he is evil https://t.co/W6E62CLnHY",,
1285466911908790272,@donaldhtaylorjr @SenatorBerger @NC_Governor I won’t leave my house if I’m forced to wear a mask.  There is ZERO science to support this.  ZERO.,,
1282473016316706817,"In crisis contexts incl. #COVID19, women &amp; girls:
- suffer higher rates of domestic violence &amp; other forms of abuse. 
- forced to take on ⬆️childcare responsibilities and face more interruptions in work
- face disruptions in access to sexual &amp; reproductive health services",,
1275798796232880133,"When this whole pandemic thing is over and i can hang out with people freely, i swear i'm never cancelling plans just to lazily lie in bed again 😫 i'm over it",,
1280514410071691271,"@LBC @ShelaghFogarty Masks Don’t Work. A review of science relevant to COVID-19 social policy. Denis G. Rancourt PHD
Masks and respirators do NOT work. There have been extensive randomized controlled trial (RCT) studies, and meta-analysis reviews of RCT studies, which all https://t.co/pOH10HL5fH",,
1310063079623921665,"@KiingLeo718 @Reuters Of course. The @NYCMayor @NYCHealthCommr and #NYPD were to enforce #COVID guidelines. But of course, they didn’t.  They allowed practitioners to fill the streets with no masks and allowed them to continue with #Kaporos where they have no permit to slaughter animals on streets.",,
1285267383511322624,"@realDonaldTrump I wish you had covid, and an std,and whatever you have in your brain, is baron even ur son,Donald jr. Looks likes u,waste of cum then here comes buck toothed Eric trump worth less piece of shit and he actually wears dentures like his daddy.",,
1275700783640645632,"it truly sucks to be sitting on my couch, playing my 670th hour of animal crossing, when I would have been on tour with bikini kill all year. it sucks worse to see how many other people are just not giving a fuck out there. please keep wearing masks and social distancing. please.",,
1294163954411999232,@NBCNews Why don’t CDC just say masks are useless? That at least is believable,,
1278336832900665344,My Tin Foil Headdress (which is ALWAYS accurate) tells me that being asked to wear a MASK is just another form of governmental MIND CONTROL! These tyrants want to plant a CHIP in my NECK and TAKE MY LIVER! But I NEED my liver! FAKE NEWS and SCIENCE are the ENEMIES of the PEOPLE!!,,
1305046800735391744,"@ejpbruel My eyes been twitching for over 2 weeks. Our reality of planet &amp; politics stresses me. I don’t have answers. Take control over what you can, eat veggie, stop flying, wear a mask, vote. Ping me anytime.",,
1275943068730966016,"America really out here contributing the politicising of pandemic controlling masks and righteous racial segregation to 2020 while the rest of the world watches on in horror through the blue bird app 

thank god they have two competent presidential candidates huh?",,
1282903016551714816,"@NEOS_Twit_Thang @SuperVic1976 @thetankgyrl @GavinNewsom Not how freedom works,  if you want your cause to be exempt from rules or health guidelines you can not shit on others.  Health guidelines recommend small gatherings only,  social distancing AND masks.  Your cause is not more important simply because it is yours.",,
1278740568231854081,"@GaryEther @StevenM95164330 @2351onthelist @xbasslichtie @VoteSNPOut @Guiseppim @Bobbofitz @CountofDown @Feroxbill1 @CompoundAye @BagginsGSX1250 @AndrewE31603880 @standfree3 @AudioKid3 @KeithRSteele @DarkSideoDunoon @BAZ__17 @SammyBoy1610 @FarrellStephen @ScreamNevermore @Davie57792482 @McL50851856 @BobSteele55 @chrisjcuthbert @JimMcMenamin8 @Jim1Jas @bigscrab @dougie_mitch @Kat_Bee_123 @SabaidSionnach @NorthOfTheCrap @sunshineonleith @ScobbieJames @keirhardie4 @Peterbojangles @maskeldie @JohnDunipace @bellesareblue @LadySandison @Francis92802166 @IanAbNe @BigBhoy18881 @RobertK44648171 @A_Atkinson1962 @Nod641 @StueyPhooey @DodieGale @WeeMac_donald @zepp4321 @SNPisCULTLIKE That was assuming all the stars aligned at the right time, everything falling into place, and how often does that happen?

Can you imagine being indy in 2016, with oil revenue plummeting and then this Covid hitting us on top?

Honestly, how fucked would we have been?",,
1299532037670531073,"@bskolo Masks only off when at the table. Was an outdoor venue and the moment you stand you have to have your mask on even outside.

Social distancing in any line is enforced etc. They also take information at the door for contact tracing if necessary.

Otherwise it's normal lol.",,
1295664723548151809,"I really, really hate the fact I live in a super backwater, racist town. Everyone's so against wearing a mask, everyone thinks COVID isn't 'a big deal'. 'only 0.0004% of the population can get it'! BITCH. You're LYING. I don't care what you call me, I'm wearing a mask.",,
1285819873759764480,@YouTube Don’t be a sheep - don’t wear a mask - don’t believe the narrative - go do your own research - masks will make you ill to protect you from a flu with lower death rate than you are being told. Stop being fearful!,,
1264743777018806273,@FoilTha But yet the governor’s in some states force nursing home to take covid patients. They are terrorists in the highest seats! #realterroristwearsuits,,
1299385212942585856,"Masks and distancing: ""the two mind-controlling measures of the Left"". 
Especially masks are effective because they act subconsciously but powerfully, creating fear and hiding emotions.

#FightBack 
#scamdemic2020 https://t.co/LLTP2cTb7y https://t.co/D6jp44m8DI",Anti-Mask,English
1292175627227824134,"@SupFletcher 3 died. Sad, but so what?

3 ppl would die anyway. People die every day. Car wrecks, cancer, the flu. We have 600 ""Covid dead"" in a County of 3.5 Million. (probably 580 had underlying causes)

STOP the HOAX! Open San Diego. Communism sucks! And shove your mask law.",Anti-Mask,English
1304650494439239680,"@joestl_gibbons @ExnerKathy @Diptwits @luxuryyjay @Strandjunker @realDonaldTrump For a real Dr in the middle of ''pandemic'' you sure have a lot of extra time to msg someone whom you don't know a lot. 
An yes sir if I'm around people in a store or whatever I have a mask on. 
I severed my country but don't see the correlation of. '' mask '' = '' patriotism """".",,
1306741515738402817,"@CTVChristina @kinsellawarren @fordnation So min wage banquet hall employees are supposed to enforce masking and social distancing at a wedding?! That’s not going to work. Management won’t, either as they’d risk a bad review on social media, while struggling to keep solvent.",,
1290320180434870278,"Well is a stupid comment....Trump doesn't control the schools dick face, the govs do.  What the fuck is the matter with you people, don't you have a fucking clue how things work?? https://t.co/4x5AJrk5W4",,
1291185394017398791,"@LindseyGrahamSC @seanhannity @senjudiciary Lying with @seanhannity about today's disgraceful treatment of Sally Yates. I had my pasty mouth open so much I couldn't hear a word THAT WOMAN said! And DON'T get me started ""Foghorn"" Kennedy!  #VoteBlueToSaveAmerica  #VoteBlue2020  #VoteOutHate  #WearADamnMask #WearAMask https://t.co/m3Zoyl0Dnl",,
1298412460878319617,This dipshit I went to high school with has been preaching on social media he’s not going to wear masks because he’s a free man. His mom died this morning of COVID from contact with him and he has it also. Hope you live a long life and remember you killed your mom bitch.,,
1305317893496766465,@NYlovesTrump @DiamondandSilk @EastonForTrump We had packed house. I will not force anyone to wear a mask. 99% who come do not.,,
1269095208114946050,i will not be wearing a mask because i am not a DUMB SHEEP!! https://t.co/cH8pwoKpgP,,
1222524537750745088,coronavirus be spreading and i only have paper masks.... aka THE USELESS ONES,,
1301743755804856321,"@LRPow79 @AugustEve2012 But Ted Cruz defying lock down orders for a haircut was fine? Trump defying mask and crowd mandates for his traveling hate feasts, no problem? Rand Paul &amp; Louie Goobert spreading the COVID around, is just peachy? Lord, I’ve never seen a bigger bunch of hypocrites...",,
1280895642571886592,"@SenRickScott @realDonaldTrump ""So, give us information. You don't have to tell me to wear a mask. You don't have to tell me to shut things down. Give me more information,"" he asserted.
You and fatso are 2 imbeciles!!!! Rick Scott, you suck and you’re a weasel!!!!  FU!!!!!!",,
1288093080638423041,"As much as y’all hate logging onto your computers in the safety of your own homes, please understand the plight of those that have to physically go into work, wear a mask for 8+ hours and regularly interact with folks that could possibly have COVID.",,
1299700192409579526,"@wolfblitzer @nytimes @washingtonpost Truth. DISGUSTING JOURNALISM
 @nytimes  @washingtonpost 
of all the devious &amp; deceptive bs from #putinspuppet sociopath45-
this is the best you cld do!? This is your weak headline!
You didnt mention 1 lie//hate/no masks/no social distancing.. nothing.",,
1306441139923415041,MY CAN MATE CANE INTO MY ROOM AND SAID THERES AN AMBULANCE IN FRONT OF OUR BUILDING N I SWEAR TO GO IF ITS A COVID CASE IM ON THE NEXT TRAIN OR OLANE OR WHATEVER OUT OF HERE I CANT MOM COME PICK ME UP I SCARED,,
1291800602352201728,"@pcsdsuptotott mask mandates are enforceable. Why don't you suspend students that don't wear masks? This statement is a cop out.
“Wearing a mask is a personal choice, and there is no practical way to enforce a mandate to wear them,”

https://t.co/Te2sElUCbn",,
1220501554123247616,"@dcexaminer If there was no covering up, total lock down wouldn't have been necessary. It's apparent #CoronavirusOutbreak is out of control in Wuhan, people there are living in constant shortage, driving them to flee the cities.",,
1289391238886563840,"White House task force puts GA in ‘red zone,’ committee gives state 2 weeks to send new COVID-19 plans @GovKemp Mandate Mask https://t.co/bzABX2dTFK",,
1275193532190535682,"File under: no shit, Sherlock.

Enforce masks and distancing.

Close unsafe businesses. https://t.co/GvxJf6XjE5",,
1281256051388452864,"if laura can rock a pink mask and protect herself then you can to so fucking wear a mask and be corona free ya gays 😌🤚🏼
pic creds : @WOMANlTY https://t.co/NJRNfeD4da",,
1273678147221946373,"@jkcle @tylerlightgolf @RuiterWrongFAN It doesn't say anywhere in there it would ""essentially stop covid"" it says widespread face mask usage when combined with lockdowns can keep it at a ""controllable level""",,
1298583299766521856,@wharrouk35 Apparently it’s just to force precautions and wearing masks and stuff but no lockdown,,
1293131262513819648,Plus de quarante Femmes Avocates du Rwanda ont suivi une formation de renforcement des capacités face au COVID-19 https://t.co/BCpGC7AEcD,,
1286432998062206976,"Really? If this were remotely true we could freely open up everything.

Problem is, there is zero efficacy in wearing a mask to prevent the spread of the #ChineseVirus 

Worse yet, it doesn't ""helps us all stay healthy"" it lowers our immune system and increases face touching. https://t.co/rKMu3uf7fz",,
1238964786643304449,"@paugtazcarraga @GalaxSheep masks are effective at capturing droplets, which is a main transmission route of coronavirus, and some studies have estimated a roughly fivefold protection versus no barrier alone (although others have found lower levels of effectiveness).",,
1282556060469997568,"Government has gazetted a raft of new government regulations. Strict penalties have been introduced to enforce mask wearing. Here are all the new lockdown rules. | @BISouthAfrica 

https://t.co/su4kvo58VA",,
1289086939698565121,@morningmika @realDonaldTrump No one made him go or made him not wear mask.  Thosec were his decisions as a free American.  Also you have no idea where he contacted it. So you are cruel and ridiculous.   He was a fine man.  Shame on you.,,
1296118816129384448,"@Dirkoft @traversymedia @realDonaldTrump Goodyear can do whatever they want. Same with drug and grocery stores. Wear a mask or get out. It’s no more your right to do what you want in a store, private property, than it is for gay people to want a freaking cake, right? Your rules turd.",,
1305656213078765568,"@iDKrebs @Jared_Carrabis If you cared about your kid as much as you say, you would have been wearing a mask in April and May so we could have controlled this then. I agree kids don’t need to wear masks but adults do",,
1291501573911322624,"@detroitfanz @kmeinke The 🇨🇦 sheeple WEAR MASKS &amp; listen to Science. 🇨🇦 Leaders protect us &amp; our citizens CARE for others. It prevented us from having a disease infested society like 🇺🇸.
Seems #COVID__19 is a hoax ONLY in 🇺🇸.
🇺🇸 NOT ALLOWED in MOST countries bcs of hoax?
Are Nurses &amp; Docs lying too?",,
1292887502710349825,"If not wearing a mask in a pandemic is a personal freedom, then maybe we should bring back the freedom to yell FIRE in a movie theater.",,
1297962525858902017,@AmySuarez_xp @kikistulen @HomeofBurgesses @CraigNester @odonnell_r @goodyear Google The Handmaid's Tale. It's a muzzle. The whole purpose is to indicate submission and obedience just like the Covid masks. You are a smart girl Amy. Think for yourself.,Anti-Mask,English
1285227570196295682,@WDWNT Cast members don't enforce no-smoking rules&amp;you expect them to enforce masks-give me a break. @WaltDisneyWorld should not be open. We are in a pandemic. Florida is a hot mess right now. Why is Disney open? Why is Disney encouraging this virus to spread? @WaltDisneyCo @RobertIger,,
1306022172390023168,"@DOCWASH @HamillHimself No, atleast I'd like to think that most democrats don't run as far into the blind hate department.

I mean I don't see a lot of democrats doing anything akin to the ""if I wear a mask then they'll force me to remove it, thus proving my point that they are evil"" mental gymnastics",,
1307960733435596800,"@citizentvkenya The parents are not ready,,,,, they are not among the covid19 millionaires who have harvested much to pay fees. The economy should be opened first to control the bills before reopening of schools. Kuna watu wengi walipoteza kazi na bado wako na watoto Hawa wamesahau maskini",,
1299642651407462400,@Arwenstar I'm with you all the way Nathalie. Masks are useless and harmful to those who wear them. It's a nonsense and totally wrong. I do think more people are seeing this a the Corona/Covid con.,,
1281690984779309056,@Paul_Phillips20 @pauldoc64 @transferdicky @Flora34921110 @stamford_dan @ghost_wales @BorisJohnson I rarely get offended and its a he him actually. The profile pic is of someone using a crocheted mask to protect against covid. An example of the sort of person to blame someone else if they caught it.,,
1294987354097229824,"Happy Sunday my Twitter family. Freedom is beautiful &amp; great!! Protect it or it will be taken away. I wear a mask out of respect for others &amp; especially myself.  Health is more important than ignorance. Let's  make a difference, stay safe &amp; sanitized!!😷😶😷 https://t.co/tBItrVYPOv",,
1303589779771195392,"#CynonValley #Aberdare #Covid worriers seek enforcement! Police at every corner. Children informing on their parents. Collaborators scheming with the Reichführer-COVID. Burn COVID-questioning publications. Boycott eased-rules shops. Stars, triangles, tattoos for none-mask wearers",,
1304305457469644800,"これはとてもかわいいです!もう一度、日本は素晴らしいです!

Japan has a new anti-coronavirus mascot and it’s handing out free masks in Tokyo | https://t.co/rTYkTAh0EG",,
1284526908215099392,CDC says the coronavirus pandemic could be under control in four to eight weeks if everyone wore a mask starting now https://t.co/Av9rzc4jNP,,
1304804883351113729,"Similar conversations, and then they tell me they wear the mask  because they have to, or easier. I reply I don’t wear a mask for my freedom AND everyone else’s. Be brave enough to return the favour #throwoutyourmask https://t.co/5Jo6BBUGqa",,
