Tweet ID,Full Text,Mask Sentiment,Language,
1274491653407928320,"So what will @JoeBiden do if there is never a cure for COVID-19? 

How can he perform the duties of the @POTUS if he refuses to go out in public?",,,
1263650624761221120,"@BreitbartNews I haven't worn a mask yet! Not necessary. Fayci said not necessary! lol 

I don't want to breathe my own CO2/toxins! Masks lower your immune system because they lower your oxygen level.

A judge in Ohio just said the lockdown is illegal and everything can open now.",,,
1281340184156614656,"@GovMurphy Wearing a mask for hours out in the heat causes moisture to build up in the mask which can cause mono and that mono cause pop up as positive on the covid test. I know this because my brother and 4 friends tested positive,next day test negative. Those test aren’t accurate",,,
1268803973072355329,@caution_lust People have to be cautious and slowly accept that corona is going to be there for sometime in near future. It's heartening to see many ppl throw caution to the wind and not using proper mask and social distancing norms.,,,
1269477476024979457,@aurorapalaganas Pwede na yata? Basta social distancing lang at may mask kang suot at alcohol na dala.,,,
1289207718700388356,"Like, I personally blame a lot of this current MLB outbreak on the players for acting like nothing is happening. Pretty much every cutaway to the bench had at least 3-5 players talking without masks and within a couple of feet of eachother.",,,
1285685194498990080,We've been quarantining and distancing and wearing masks for over four months and we've gone backwards because Republicans are absolutely fucking shit https://t.co/NJq9jjS8Go,,,
1290705909597970432,"@WSJ If a mask is improperly handled and worn, it is the same as no mask at all. Just watch how our politicians wear their masks. When they touch it, or pull it down to speak, the whole purpose has been defeated. This is science not opinion.",,,
1296658291796455424,@realDonaldTrump 51%? From those who attended your lame rally? Or 51% of the unmasked attendees will get COVID? Good for you. Base your platform on this!,,,
1276282362167525382,"Why face mask guidance has changed so much -- and how wearing masks can protect the economy
https://t.co/127Z59xK5q",,,
1261614054331879424,[VIDÉO] Couvre-feu sanitaire : une force policière mobilisée dans la lutte contre la Covid-19 https://t.co/C35gj2qmUG,,,
1250526549461303298,"Bad time to be an Asian American with seasonal allergies

#healthcare #coronavirus #residency #essentialactivity #stayhome #md #rn #nurselife #covid #covid_19 #iamnotavirus #asian #asianamerican #masks #essential #groceryshopping #cough #allergies #racism #RacismIsAVirus https://t.co/I0VqcLNww7",,,
1287052226863616002,Check out stand up Michigan on fb.   Whitney totally wrong on Masks etc. https://t.co/DqehloWyNw,,,
1.28492E+18,"@JNelsonRN @BobbyCastores @CT_Bergstrom And, what do you suggest teachers and peers do about the kid of parents who say ""My kid is not allowed to wear a mask or social distance. We believe this is just natural and we should all let our immunt systems adjust"" - an actual parent at my kids school.",,,
1277940351114846208,"#healthcareheros #COVID19 

https://t.co/8GZeMfSwPt",,,
1275581266868318208,"White women really out here saying, “I have a medical condition” to not wear a mask, and yet you’re inside a Starbucks during a pandemic? Bitch, no one is buying that.",,,
1284446513054339073,*wears a mask for 10 mins* https://t.co/5BY1gXvgGC https://t.co/dybHhlPirW,,,
1247230023993454592,Day god knows what of Pandemic and I told Alexa to fuck off a second ago.,,,
1254950273606463488,Tabi siz korona tarafında eve tıkılan insanları her bakımdan yetersiz gördüğünüz maskelerle bile dışarı çakmasının yasak olmasını nasıl anlıycaksınız demek istiyorum dışarı çıkanlara #CoronaCrisis #COVID19 #bihterziyagil,,,
1277634801755963393,Are you serious?? We don’t change masks because there’s still a shortage. We wear the same mask and gown an entire 13 hour shift. You clearly don’t know what you’re talking about. https://t.co/BvhdFMWRpN,,,
1287961129478524929,"There will be many law suits. Masks were Never needed! Dr’s Expose The Pandemic,Change Occurs When People Reach The Precipice Of Destruction-Episode 2234bhttps://www.youtube.com/watch?v=wgOcTgKw3pI https://t.co/AjfQEEQh28",,,
1284927586234175488,"Y me pregunto yo si cuando estoy en la calle me apetece fumar, me puedo quitar la mascarilla o tengo que fumar como y cuando diga un gobierno que cada día tiene una versión distinta del covid y sus medidas?",,,
1250520958428942343,"@CDCgov This is not true. You will touch your face 10 times as much. Also breathing causes moisture that makes mask like a magnet to dust, allergens etc.",,,
1271180250639142928,Universal Protective Products has 7 million KN95 masks available for bulk sales. Our masks have been vetted to ensure quality. We also have 900k N95. 600k of those are NIOSH approved. All are FDA certified. https://t.co/62RgK4QKzw,,,
1284704978867826693,@_luisrodrigues1 @caique026 O Chico não matou ngm quem matou foi o covid 😻😄😂😄😅😄😂😂😄😊😄,,,
1278375819874832384,Face coverings stop people touching their mouth and nose and must be mandatory in public places especially supermarkets.#NewNormal #covid19 #pandemic @RishiSunak @BorisJohnson @MattHancock @Keir_Starmer,,,
1281979463216041984,"Now that @realDonaldTrump says to wear a mask, can the scientists get an apology? #SaturdayMorning",,,
1270748150442143745,I know my sweaty mask is forefront in my thoughts atm https://t.co/lO8YBizMCg,,,
1270914837946695680,"é corona, não cheguei em casa agora porque tava fazendo os tapetes.....É CORONA NÃO CHEGUEI",,,
1291092821802471426,"@dafuck1980 @RGjr256 @Anne19692 @curvedwater Ook zoiets aparts:

Artikel is van 3 april 2018. Waarom ging de wereld toen niet in lockdown, geen maskers. geen angst-verhalen 24 uur per dag???

https://t.co/LX8OLwRn1k",,,
1299231760266403840,"bisabisanya tadi gue udah sampe masjid lupa pake masker.. terus balik kerumah lagi buat ambil &amp;&amp; ada bapackbapack yang bilang ""udah gapapa gausa dipake gapapa gausa diambil"" ??!!!!!! aneh lo kan ini masih corona timeeee",,,
1270921390552748032,"No masks. No social distancing. Mike Pence, head of the coronavirus task force. #COVID19 #TrumpFailedAmerica #NoMoreYears https://t.co/52J84kfGtw",,,
1241709493135654912,Sabi ni tito gin daw ang katapat ng covid bwhahaha,,,
1284844818892500992,"Hi all, I'm inviting you all to join CashGem, a site that lets you earn money with social media. I just earned $2,214 and you can too! Sign up today for a $30 bonus! https://t.co/zAtRuKg3ZG #cashgem #cashappfriday #stayathome",,,
1272272188419293185,"@Bill_Maxwell_ Yes!!! Absolutely. Since March. Still see people out here in Queens, and Long Island, no mask, nada. Like pandemic doesn’t exist.",,,
1279749960150335488,"Bb: after this pandemic, kiss kita mula ulo hanggang paa
Me: ay kiss lang mahina to

HAHAHAHA PINAGSASABI KO NAHAWA NA KO SA MGA MEMES",,,
1292362557743869954,"If you can get out of your house, you can wear a mask.

300k dead by Xmas is a lowball.  When schools open up and further Denialist actions come home to roost...

It'll be close to half a million.",,,
1286414063908433920,"Firstly, #COVID19 symptoms are not that different from those of the seasonal flu. It would be very easy to confuse a flu patient with a Covid patient, especially when there's inadequate testing. Secondly, here comes universal masking and social distancing for every flu season. https://t.co/m9YVd17OmI",,,
1273007277348392971,BREAKING: Another local restaurant employee tests positive for #COVID19 - this time at TacoLu in Jax Beach.  (Governor being asked about restaurant safety &amp; masks right now - WATCH LIVE on CBS47 &amp; FOX30) @ActionNewsJax @WOKVNews https://t.co/72L7iELXP8,,,
1264987130494926849,"@KatAdler21 @SophieSRapp @sxdoc And even with everyone wearing masks, social distancing, washing hands, avoiding touching their faces, and staying home as much as possible - it's a lot to remember to do it all correctly. People make mistakes and some will still get exposed. All of this just lowers the risk.",,,
1299045029609197569,"not been keeping upto date with covid stuff last few wks just listenin 2 radio 2 n they said infections r going up but death's have hugely decreased, 1 death in Scotland in 6wks, kids under 11 don't have to wear masks on public transport but they do in school? Pls sum1 explain🤔 https://t.co/xqPj4vrGAH",,,
1299541749342367744,"#Huila
Situación a nivel Departamental del Covid-19 https://t.co/coyqT1mPl6",,,
1240614943168348160,"Entendam o q estou falando. Todos atores q tem conspirado contra o Brasil e Brasileiros, estão em coro defendendo a cHina Comunista. PQ? Simples, esta ficando claro que financiava o roubo, barbáries, assalto e organização criminosa no Brasil. O COMUNISMO. #VirusChines https://t.co/nHTLIZv1WV",,,
1295314563878006785,The media seems to be swallowing whole the idea that  @PHE_uk must be scrapped so ministers can create a new org directly accountable to @DHSCgovuk. @PHE_uk has always been directly accountable to ministers. Re-ordering the deckchairs mid-pandemic is a high-risk strategy,,,
1285438325445148673,"@NSWHealth advice is if you can’t socially distance in public you should wear a mask. Thanks Candy Lane Fashion Boutique Alstonville for these great washable, reusable masks. We can’t be complacent - wash your hands, avoid touching your face &amp; get tested if you’re unwell https://t.co/yWIZzdvY5L",,,
1285718200756449288,@TimHannan They're in ICU after protesting to open up the country. No masks if I recall and everyone was claiming Covid-19 was a conspiracy.,,,
1288751745682665475,Witty https://t.co/Ey8uAyXuTN,,,
1259011564176150528,i am so sorry to everyone who has been affected by this. i am aware that pretty much everyones economy and the entire world is fucked. but it is a good thing for Me and i think living thru a fucking pandemic is pretty Rad so suck my dick that ain't my problem wash ur hands etc &lt;3,,,
1270704838880313344,America TIME TO FORGET about COVID19!!!!! It was now declared as SCAM!!!!---- WE ARE DONE with VIRUS! #MovingOnPeople #BuckleUp #WeAreAtWar https://t.co/XKTDI3ZdAz,,,
1295028015873822725,@Karl_Lauterbach Sehen sie hier eine Maske? Haben Sie eine Erklärung für Situation mit Corona in Minsk? https://t.co/ln8mcqn43R,,,
1273903911317823489,"Reyiz açıklama yaparken maske takmadığı günler için cezayı ödemelidir.
Corona'nın astı üstü yok... 😉",,,
1292053447773224965,"Prospermill masks, in the fight against a pandemic, were useless.",,,
1280394960852979712,"For now, washing hands, wearing masks and social distancing remain the best ways to lessen the destruction of COVID-19 by flattening the curve to buy time to develop treatments and vaccines.",,,
1294466375868710912,"Leí el tweet de Berni

Covid vení que te espero !!! https://t.co/ga6vjwo1Nt",,,
1276406585535782912,"Dios nos Libre... Éstos personajes jamás sacaran la Casta por los Pueblos Originarios, traen tatuada la ""Corona Española""... Amennnnnn... https://t.co/j2YPtmMvhm",,,
1236657856608256000,"Since #WalangPasok yung ibang schools tomorrow. Always Wear a mask and bring an alcohol para ma disinfect yung bacteria and germs sa kamay natin. 

Accd din sa nabasa ko it’s much better kung mag pa-araw tayo minsan kasi di nag susurvive yung virus sa mainit.

#COVID19 #COVID19 https://t.co/lDuVcHskQv",,,
1250293920690401290,"The @Diplomat_APAC is a highly respectable publication, so I'm surprised they went ahead with publishing this wildly conspiratorial &amp; utterly bizarre op-ed by @lowsen88. There are ways to criticize China's leadership. This is not one of them #COVID19  https://t.co/Q8ZN3zWpHQ",,,
1269823237854117888,He was a slave trader. https://t.co/Tn2s2UCBeB,,,
1276235993230782465,Sodena refuerza con 50 millones más los convenios de colaboración con Elkargi y Sonagar para financiar a empresas y autónomos afectados por el COVID-19 https://t.co/cTerEJwgbt,,,
1261135841100836865,"ALSO!!!

may mga nagdedemo daw sa labas ng bahay namin. mga sundalo. pinagsisigawan ko hahahahaa kasi wala silang masks at di nag oobserve ng social distancing. bawal rin mass gatherings sabi ko. napaos ako kakasigaw pero la akong pake, basta nasabihan ko sila. hehehe.",,,
1281963270501543939,"@tedcruz Holy crap dude, I hope you have a shit ton of beans to get through lockdown because you STILL have MAGA morons mask shaming! Did you and @GovAbbott think #science didn’t apply to Texas? Y’all watched NY and could have learned and remained safely open! Instead you mocked! Idiots!",,,
1272169955644051461,Wear a mask. That covers your nose AND mouth. My mask protects YOU. your mask protects ME. https://t.co/MZxy2npJJf,Pro-Mask,English,
1297105992828821505,"Wie können wir jemals wieder Menschen sterben lassen? 

#corona #coronakrise #coronaschäden #lockdown #lockdownschäden #angelamerkel #christiandrosten #wiehler #rki #karllauterbach #lockdownopfer #billgates #alltagsmaske #ichappmit #markussöder #söder https://t.co/fZJaJGnyyC",,,
1231217184736763904,@ShaswarQadir Also many people wearing masks. #coronavirus https://t.co/i5SEXdZFap,,,
1282863300552736769,"Actual news:

https://t.co/X9EbA4prTf

WEAR A FUCKING MASK!!! https://t.co/wr3KBVsY8w",Pro-Mask,English,
1293118571153969156,@elcourier time you lot did your job and pressured the council and education board on the plans they have for our children when they return to school.... MGS has no social distancing or mask requirements... who would I contact about discussing their liability in case of death?,,,
1247890588743004161,"@washingtonpost Where are there masks,  why are they not social distancing.",,,
1258987312186306562,"Maybe bc the WH has been recklessly ignoring the CDC's and their own #COVID19 task force's recommendations to prevent the spread?

No masks, 😷 no social distancing most of the time, not testing the press before they come in, relying on temperature checks when not all get fevers. https://t.co/ceVYb1drrH",,,
1266846555132362752,"@peachdekuu Masks used for protection against Covid-19 and tear gas are much different than those worn by people who don’t want to be identified. 
Those dressed all in back are there to cause mayhem, not to support the protests against police brutality.",,,
1278049527648247808,@laurelstucky I can’t Dr.Stucky. She is literally insane. Masks are killing people? But? What about Covid? Did I miss something,,,
1277160127129432064,@hughosmond @devisridhar Also NZ now has to have super strict border controls until Covid eliminated globally either naturally or by vaccine. Not ideal for a country heavily reliant on tourism.,,,
1257581914107424769,"ID talk with @aazar 👑
@wearemoksi 
@WaxMotif 
@Dombresky 
#aazar #idtalk #stayhome #StaySafe https://t.co/vbe9xGQwjH",,,
1286911376812900353,@LBC @NickFerrariLBC Everybody should wear a mask. It stops droplets and protect others. It is part of what is needed to avoid a new lockdown. There is nothing political about it. It is just a survival temporary measure that we should not even discuss,,,
1297118722373672960,@TONTOLET To help start up sales of baby wears and pampers my mum used to run the business so I learnt from her... I have been jobless for the past 5 months due to the pandemic outbreak. Please assist me cos they all look up to me here. #LazywritaXJulsHomes,,,
1280149987528187905,"good to know this dumb bitch cares more about her ""right"" to not wear a mask than her sons health 🙄 https://t.co/gOGzE5OmlJ",,,
1291170784585625606,@WeAreTheMillies Wear a mask for the rest of your life,,,
1294026176000745472,"Mandatory wearing of mask can save 40,000 lives in the next 3 moths estimated by the experts. @JoeBiden said, “Every governor should mandate mandatory mask wearing,"" #mask #covid19usa #JoeBiden2020 #COVID19 
@NewsClapper @NBCNews 
https://t.co/89ul0VPxqN https://t.co/wcgHnhKvU0",,,
1275304240257175552,@LVSunBreaking the M Resprttold employees they don’t pay if you get the Covid 19. And they are no longer providing masks for employees. If you don’t bring one you get sent home. That’s class.,,,
1284381716480552961,#LiarFromTheShire#Jobshirker. Why cant they lockdown in Canberra?,,,
1271453899535204352,@KariLakeFox10 @dougducey Snowflakes need to quarantine themselves at home. Let the normal people get on with living. A virus can not be stopped with a face mask. Why isn't every hospital treating covid patients with HCQ?,,,
1227238066785542144,"Underwear? Yeah. OK. 

Wait until internet figures out that /food/ is processed in China and exported.

https://t.co/deiRw5X1NO",,,
1235585697475485697,"Unless you have an N95, but even half the time patients don’t even wear them correctly.",,,
1268111374833647617,"You do need to wear a mask at the beach

https://t.co/pufLma49PX",Pro-Mask,English,
1222956137403895809,GOOD READ HERE!  #mask #coronavirus Does Wearing a Mask Prevent the Flu? https://t.co/YRmnjvtMQF via @healthline,,,
1293495821518815233,@ViceCity_1 @Halo Covid is just a reason to mask the real reason which was the reaction they got for that shit gameplay demo,,,
1271472446567137282,Yeah put ya mask on bitch!!!!!!!!! https://t.co/e4NuAt6yXq,,,
1275084447793242114,"I got one for you
Me (mask on): can you  please turn on your ac
Uber driver (also mask on): I've stop using it. Because of the pandemic.",,,
1235121457283207168,"@TheDeverakonda Hello Brother! As u comeup with something in every summer  for public, I request you to distribute face masks to prevent spreading CORONA specially near malls, corporate offices, bus/train stations etc.Would be a great help to general public🙏",,,
1259056657067319296,"@cnni A mask on it's own is not enough to provide proper protection. And the loose fitting masks most people are wearing do little to nothing to stop the virus.

The only reason the advice has shifted from ""stay home"" to ""wear a mask"", is because the economy is tanking.",,,
1262556107525914624,Video: Nurse Exposes Coronavirus Face Masks Using Common Sense: 'You're doing your body a disservice.' https://t.co/pIirymgnOc #FeaturedStories #Health https://t.co/lmlLUOIy30,,,
1293462235612930048,"“With a mask we can protect ourselves and our friends against corona.” 

Pénielle and Shélemia, 11-year-old twins with painted masks in Abidjan, Côte d’Ivoire. With big dreams for the future, they want to show the world that there is always hope behind a mask. #WorldMaskWeek https://t.co/Pd5xYdASMM",,,
1242015606322466816,sadece fotoğraf çektirmek için kullandığınız n95 maskeler bir yerlerde hayat kurtarmaya çalışanlara gerçekten lazım,,,
1285863453358522368,"TODAY: Market stability, social distancing and the future of trading floors after COVID-19 with Charles Bristow @JonathanCorpina @kerstinsailer @staffordphilip @danielbeunza https://t.co/jxVytjfgAy #LSEtradingfloor",,,
1274651140408455168,@timand2037 USA UNITED SNAKES OF AMERICA is ferding on its own venom.CORONA LIVES IN AMERICA AND. UK FRANCE AND THE WORST IS YET TO COME,,,
1297701168685096960,@ItsKingsBruh This is why Lou back in the lineup aint beengood for pandemic P and u been calling it out from the jump lol George seems happy being the 3rd option rn 😭😭😭,,,
1279197184039301122,@bairay92 Well they say you should ware a mask when social distanting is no possible I think you should wear it any time your in an inclosed area where there are other people like stores and what not,,,
1282018738460430342,This 7/11 let's all remember to wear a mask,,,
1284599535994642433,@DollarGeneral you have a sign in your door at the Stuarts Draft Va location requiring us customers to wear a mask when we enter but NOT ONE employee had one on today @ 4:25 pm. #dobetter,,,
1290370997640671232,"If Congress can’t pass this coronavirus legislation, is it broken? https://t.co/47ZROwPKaX https://t.co/rzWJm9WLqW",,,
1294773647786283008,"@PrairieWisdom @gagetaylor @GovRicketts Just curious Prairie Wisdom, what’s your opinion on face masks, social distancing, school closings?",,,
1297699563474751488,"@PrettyEmpress66 that’s the flu it’s common and actually treatable and not nearly as harmful as corona 

not to mention in some countries people wear a mask after literally 1 sneeze like it’s not hard https://t.co/mbTjs7Z5HU",,,
1233588216676126720,@JeffreeStar waiting for you to come out with the Jeffree Start branded face mask to keep the coronavirus away. 😷😷😷,,,
1230186470373314563,"@AdamWolov for your attention pls...looks like the only #mask that supposedly CAN prevent #coronavirus needs much more work.

#ChinaCoronaVirus
#Corona
#china
#WuhanCoronavirus
#coronaviruschina
#WuhanOutbreak 
#Wuhan #CoronaVirusOutbreak #ncov2020 #CoronaVirusFacts https://t.co/4jKtKFtlTK",,,
1280618513313542144,"🍂🇺🇸😷 Trump moves to pull US out of World Health Organization 🔗 https://t.co/YD4RAbOn5o
#trump #who #worldhealth #coronavirususa #pandemic2020 #covid19",,,
1272191259076149249,"Kaynanam geldi maskeyle oturuyorum die analı oğullu bozuldular. Çarşı pazar durmadan bisikletle bütün şehri gezen 70 yaşında kadın hasta acile gider covid olduğu anlaşılınca ""teyze hiç coronalı biriyle görüştün mü"" die sorulur. Cevap: evet gelinimle. Biliyorum da takıyorum.",,,
1282628057896038400,"@janine_j As we’ve always known and said,

poor people are going to suffer the most from this pandemic. 

There’s nothing more to say....",,,
1289829311881646082,"Thousands march in Berlin against mandatory masks &amp; Covid-19 measures (PHOTOS, VIDEOS) https://t.co/sikGB719BR",,,
1276399502467854337,"@seanhannity 120,000 not 120 million,  but given the opportunity to expand the virus could very well kill 120 million Americans if social distances is not followed or face mask isn't used or following WHO/CDC guidelines.",,,
1294718381225123840,"NYT COVID Data Tracker - Fri., 8.14.2020, The NY Times reported 1,219 new Covid-19 related deaths. (Slight decrease) Estimated disaggregated deaths: White - 79, Hispanic - 316, Black - 386, Indigenous - 435. #WearAMask #AllLivesMattter (✔️) https://t.co/jYWqJ5qQU2",,,
1292450644763316224,"[Neurological damage linked to coronaviruses : SARS-CoV-2 and other human coronaviruses].  https://t.co/n2utsjmuYd 

#Coronavirus #COVIDー19 #Coronavirusourtbreak #TheWiderWiserView https://t.co/UrzlcE2P8N",,,
1287122109437804544,"Erfolgt hier denn auch ein Aufruf zum #Boykott, wie bei der #Bahn?

#Corona #Coronavirus #Coronakrise #COVID19 #aldi #rewe #Maske #abstandhalten https://t.co/frGju31zVj",,,
1269819061623382016,"@ViolentVolkisch @Oregonian You’re right, because a majority of the protestors are wearing masks. Can’t say the same for people walking around without masks in stores and in public just because “stay at home orders” have ended.",,,
1233864952127070209,How many black people demised from corona? https://t.co/mWczIAXEac,,,
1263195138630619137,The video of the man eating while wearing that squeeze-to-open covid mask is also extremely cursed. I hate it.,,,
1250780417868926976,"""Absolute Clusterf–k’: Inside the Denial and Dysfunction of Trump’s Coronavirus Task Force"" #RollingStone #TrumpVirus  https://t.co/xe12tH5nRw",,,
1291388333415780352,@Arsenal to sack 55 staff as COVID-19 hits revenues https://t.co/yJF8zHZzo3,,,
1281976154568691715,so what else can you expect when the orange con man running his tax evading scams encourages close gatherings and no face masks? https://t.co/TMHGzuibMB,,,
1295957089378959360,If Covid patients are Asymptomatic and recover themselves Why does  Govt Complicate them by force quarentine in Covid centers.Just use of mask and preventive self quarentine is sufficient .,,,
1261796121317240832,Raumm ya ha haa https://t.co/bRDXPi6G00,,,
1276681453536006146,I hate texas. Yall are mad wrong for making covid come back. just wear a mask and stay inside fatasses 😭😭,,,
1270644834601181184,Very glad as ever to have contributed an article for @AP_Online_ - latest issues arriving as we speak! #Marketing #Strategy https://t.co/1eXybKL5Ql,,,
1246322954624851969,"@CDCgov @Surgeon_General 😳 WOW 

we went from “nothing to see here” to “wear masks out in public” faster than a Tesla goes from 0 to 60.🤦‍♀️😷",,,
1239027886117384194,"Before the world ends by #COVIDー19.
Go express your feelings to your crush.
Kya pata swarg me tere se patt jaaye.
#Coronaindia",,,
1229448715364028416,"@JimDona27162966 @Robin352494828 @OKIndian1 If this is really a hospital in Wuhan, I believe medical staff should wear protective clothing. Reject false news. Really worrying about the IQ of the publisher",,,
1226109914751234050,"サージカルマスクをいただいたんですけど。。

made in CHINA

普段病院ではこのサージカルマスクを使ってるんでしょうか

中国のマスク工場の写真を見て、
大丈夫なのかしらと思いました。

素手です。
素手です。

なんでもかんでもmade in CHINA
になってしまった日本。
もう一度考え直すべき。 https://t.co/IZh65jZLEU",,,
1295577377477558273,"@GovRonDeSantis My 5 yr g/c was threaten by bus driver for not wearing her mask properly. Bus driver was rude and say if she didn't wear mask she couldn't get back on bus. Demanding and hateful to a 5 yr old!
This has gone far enough. Umask the children, keep them healthy.",,,
1270613490814685186,"@GroboganPolres Salus Populi Suprema Lex Esto” yang  artinya adalah keselamatan rakyat merupakan hukum tertinggi. Menjadi kado  bagi kepolisian untuk mencegah mengganasnya wabah Covid-19.
🇲🇨🇲🇨🚔🚔
#PolriKawalTatananBaru 18",,,
1222876415479009280,Excited for the coronavirus because i get to be like those japanese people who wear the cool surgical masks,,,
1234171742723039232,"RW Twitter like a month ago: SOLAR AGE BRONZE STEPPE WARLORD RAPE URBANITES MASCULINE ASCENT YES.

RW Twitter now that Corona chan and refugee wave is hitting Europe: WEAR MASK LIKE VIRGIN HIDE IN MOMS BASEMENT WE ARE ALL GONNA DIE NEET SUPREMACY",,,
1271423961281302528,"oh yeah if you around tonkawa tribe and heard the rumor that my aunt gabe, who works there, has covid.... thats a lie 🤦🏽‍♀️ dont believe everything you hear people!",,,
1281033720233963520,"An add just popped up so I grabbed a pic, reminds me of whet I'd like to stuff in peoples mouth when they ask me to wear a mask https://t.co/UiV3kJ3P3j",,,
1229807024436699137,"UNMASKED: Is China's Coronavirus A ""Fake"" Crisis To Cover Up Something Much Worse https://t.co/WANreG3SrM",,,
1234858640257028103,Why do people want a vaccine to prevent the Corona Virus when a huge chunck if the population don’t take or believe on the Flu shot 🤦🏽‍♀️🤦🏽‍♀️,,,
1246937915382321152,"The Trump administration didn’t order ventilators or masks until mid-March.
https://t.co/Z16cdWTJsN",,,
1284684135047593984,"@FoxNewsSunday We shouldn’t need an order from the POTUS, to make us all do what we already know is the right thing to do. WEAR A MASK &amp; SAVE A LIFE or TWO or TWO HUNDRED. Seniors like me, immune compromised like me, are Hoping &amp; Praying Y’ALL MAKE THE RIGHT CHOICE. Help us all enjoy life again",,,
1271646547076247552,"The big ugly COVID three in the US, CA TX FL.  We got to isolate mask up and take care of each other.  Seems like a big wave is building in our three states. Pay attention here and avoid infection!",,,
1265795805400588289,"@LousieTashi @CT_Bergstrom It is about me... My health.  If you're worried, Wear a mask or stay home.  Don't expect me to do so.",,,
1295346464059559936,https://t.co/ZvP008JQlM #gurushots #Flickr #Photo #yjcp #PurePhotographyStudio #Foto #HealthyAtHome #WearAMask,,,
1277863555195236353,"@Jaime4ou @CDCgov @CNN Ahh, I see your reference.
Well, instead of covid classes they cancelled school, repubs &amp; dems both
We do get national lectures on hand washing, masks &amp; distancing, from ""most"" all repubs &amp; dems
I was originally just pointing out Dr Birx &amp; dude were breaking their bragging point",,,
1280005334011195397,@narendramodi BEIT PM OR CM CODE FOR CORONA SAFETY LIKE WEARING MASK PROPERLY SOCIAL DISTANCING IS FOR ALL. CM YOGI SHOULD UNDERSTAND THAT MASK IS MEANT FOR COVERING FACE AND NOSE. IT IS NOT FOR HANGING IN NECK AS HE DID WORSHIPPING IN GORAKHNATH.,,,
1291393378433880071,"@NicolaSturgeon With poor face mask hygiene there's more face touching (by proxy via the mask) caused by poor mask handling. Poor habits are not too much of a danger with low levels of Covid-19, but if there is another ‘spike’, will this poor hygiene make the problem more severe?",,,
1292639227478409216,When you are UP and away. (No mask is needed). 😷😊#inspecting #covid19 #negotiating #propertydamage #hail #wind #insuranceclaims #publicadjuster #largeloss #riskmanagement #apiasource https://t.co/eyzU3xsgIe,,,
1280489860109746179,"I have asthma. I also use to smoke for 15 years...
I wear a mask for 10 hours a night at work and when I go out in public. I'm not suffocating. 
Wear a mask. Its not political, wear a mask https://t.co/ZiGvNfYld6",,,
1291748002009362432,"@GovRonDeSantis Let's make #DeathSantis trend again. Mask mandate now, make all schools virtual until you do your job &amp; stop this pandemic. Europe is successfully stopping the pandemic; the lack of leadership in the USA is killing us. https://t.co/mz30kpMzsR",,,
1284933218987208706,@zaebumatayy Covid pre,,,
1282734564490739716,Former FEMA Officer Explains Covid AI Interface and Phase II Lock Down. https://t.co/SpGukkku0Z via @YouTube,,,
1287383820321411074,"Middle aged white people:  “violence isn’t the answer, these protests need to stop it’s ridiculous. Snowflakes.”

Those same middle aged white people: “Ill hit protesters with my truck, I’m also pro gun, pro war, and I also yell and cry about having to wear a mask”",,,
1235078382133661696,NIH Director can get fired if he doesn't give the coronavirus vaccine Trump wants in two months. 乘担损失惨重。,,,
1291961279742128128,"Yeah no shit anxiety is through the roof 

 Workers are forced to be COVID mask police. It’s stressing them out  https://t.co/CrTbWycfro",,,
1259848275773009921,"As businesses start to reopen, please remember social distancing and wearing a mask when in public places. https://t.co/doLzIAUxmM",,,
1279423472423317505,La luchadora y madre de cinco hijos Cindy Dandois recurre al porno por la crisis del coronavirus https://t.co/IWHjyOwRJP,,,
1234028519602229253,"#VPN services China and forum
https://t.co/AK8nSH8SZR",,,
1256852260140781569,"When the need for nose masks came during the #COVID19, people esp seamstress/tailors did their own local owns. This shows how #innovative they can be. Some also #volunteer to share them for free. Now that's #InnovativeVolunteerism. This is never expensive!!!",,,
1278725916902830080,@quip1 @melissaFTW @loudogg94 @CBSLA You know these photos were taken intentionally of folks not in masks for people like you to demonize protestors (even though it’s ALREADY being proven that the protests have not caused spikes in Covid).,,,
1280901137240113152,"@realDonaldTrump Current infections in USA: 
3,000 000
Death rate: 1.25%
= 372,000 DEAD
IF no one else gets infected.
PATHOLOGICAL LIAR 
#COVID19 #coronavirus #Covid_19 
#TrumpLiesAmericansDie 
#Trump
https://t.co/XpXdeP6dw2",,,
1284739241369456641,"अभी भी समय है बचा लो छात्रों की जान ...
#StudentsLivesMatter 
#NoExamsInCovid 
#cancelfinalyearexams 
@Neerajkundan 
@DrRPNishank 
@RohitRanaINC 
@myogiadityanath 
@PMOIndia 
@HRDMinistry 
@ugc_india https://t.co/82kaL2EOeu",,,
1228951010275725313,"Texas medical masks manufacturer is caught in coronavirus’s supply chain panic https://t.co/g2qBlzTX64

Instead of celebrating the business boom, Bowen was indignant. This is the precise scenario he began warning about almost 15 years ago, when he plead… https://t.co/rCeoTxZ3UC",,,
1277713114595831808,"Went to work with allergies/common cold symptoms. (Cough, sneezing and watery nose) They sent me to the clinic to get tested for coronavirus. I swear 😆 Better safe then sorry I guess! 🤦🏼‍♀️",,,
1300132393974509574,"6% SIX PERCENT

Only 6% of reported Covid Deaths are from Covid.

It's a lie. It's always been a lie. 

Open up the country, put your mask down. 

#COVID19",,,
1295935354877296640,I need to stop mask  shopping i mean it's like I'm wishing the corona won't stop so i can use cute mask -_-;;;,,,
